track_id,parent_genre_id,parent_genre_title
38822,2,International
38823,2,International
38824,2,International
38825,2,International
38826,2,International
38827,2,International
38828,2,International
38829,2,International
38830,2,International
38833,2,International
38834,2,International
38847,38,Experimental
38859,38,Experimental
38878,15,Electronic
38879,38,Experimental
38880,38,Experimental
38881,38,Experimental
38882,38,Experimental
38884,38,Experimental
38886,38,Experimental
38887,38,Experimental
38888,38,Experimental
38890,38,Experimental
38891,38,Experimental
38892,38,Experimental
38893,38,Experimental
38894,38,Experimental
38895,38,Experimental
38896,38,Experimental
38898,38,Experimental
38899,38,Experimental
38900,38,Experimental
38901,38,Experimental
38902,38,Experimental
38904,38,Experimental
38905,38,Experimental
38906,38,Experimental
38907,38,Experimental
38908,38,Experimental
38910,38,Experimental
38911,38,Experimental
38912,38,Experimental
38914,38,Experimental
38955,10,Pop
38961,10,Pop
38964,38,Experimental
38965,38,Experimental
38966,38,Experimental
38967,38,Experimental
39188,38,Experimental
39259,38,Experimental
39278,38,Experimental
39291,15,Electronic
39298,12,Rock
39316,38,Experimental
39317,38,Experimental
39318,38,Experimental
39357,2,International
39359,12,Rock
39378,38,Experimental
39484,38,Experimental
39488,17,Folk
39530,10,Pop
39605,15,Electronic
39607,15,Electronic
39658,10,Pop
39659,10,Pop
39660,10,Pop
39661,10,Pop
39662,10,Pop
39663,10,Pop
39664,10,Pop
39665,10,Pop
39666,10,Pop
39667,10,Pop
39875,38,Experimental
39900,38,Experimental
39904,38,Experimental
40121,38,Experimental
40122,38,Experimental
40123,38,Experimental
40133,12,Rock
40134,12,Rock
40139,12,Rock
40141,12,Rock
40147,38,Experimental
40161,38,Experimental
40180,38,Experimental
40182,38,Experimental
40229,17,Folk
40230,17,Folk
40231,17,Folk
40232,17,Folk
40233,17,Folk
40234,17,Folk
40235,17,Folk
40236,17,Folk
40237,17,Folk
40238,17,Folk
40239,17,Folk
40240,17,Folk
40241,17,Folk
40242,17,Folk
40243,17,Folk
40244,17,Folk
40245,17,Folk
40250,1235,Instrumental
40509,38,Experimental
40525,21,Hip-Hop
40541,21,Hip-Hop
40542,21,Hip-Hop
40598,38,Experimental
40654,1235,Instrumental
40655,1235,Instrumental
40656,1235,Instrumental
40657,1235,Instrumental
40658,1235,Instrumental
40659,1235,Instrumental
40660,1235,Instrumental
40683,15,Electronic
40725,15,Electronic
40842,15,Electronic
40843,15,Electronic
40844,15,Electronic
40845,15,Electronic
40851,15,Electronic
40903,12,Rock
40908,38,Experimental
40909,38,Experimental
40938,12,Rock
40940,12,Rock
40984,12,Rock
40985,12,Rock
40986,12,Rock
41018,2,International
41019,2,International
41020,2,International
41054,38,Experimental
41095,12,Rock
41147,15,Electronic
41191,17,Folk
41192,17,Folk
41310,17,Folk
41381,10,Pop
41568,10,Pop
41570,17,Folk
41573,1235,Instrumental
41605,38,Experimental
41709,38,Experimental
41714,38,Experimental
41812,12,Rock
41819,10,Pop
41820,10,Pop
41825,10,Pop
41961,12,Rock
41962,12,Rock
41965,12,Rock
41971,1235,Instrumental
41983,1235,Instrumental
42014,2,International
42016,2,International
42017,2,International
42018,15,Electronic
42019,15,Electronic
42020,2,International
42023,2,International
42025,2,International
42029,2,International
42030,2,International
42031,2,International
42040,21,Hip-Hop
42044,12,Rock
42045,21,Hip-Hop
42046,21,Hip-Hop
42048,10,Pop
42119,38,Experimental
42126,38,Experimental
42129,38,Experimental
42135,38,Experimental
42138,38,Experimental
42139,38,Experimental
42141,38,Experimental
42146,38,Experimental
42234,2,International
42235,2,International
42236,2,International
42238,2,International
42240,2,International
42241,2,International
42243,2,International
42245,2,International
42247,2,International
42310,12,Rock
42372,15,Electronic
42373,15,Electronic
42374,15,Electronic
42375,15,Electronic
42376,15,Electronic
42377,15,Electronic
42442,12,Rock
42463,17,Folk
42475,12,Rock
42648,17,Folk
42659,17,Folk
42751,10,Pop
42761,12,Rock
42789,12,Rock
42844,12,Rock
42851,12,Rock
42911,10,Pop
42914,10,Pop
42915,10,Pop
42966,38,Experimental
42984,38,Experimental
43016,2,International
43018,2,International
43019,2,International
43020,2,International
43021,2,International
43022,2,International
43023,2,International
43024,2,International
43025,2,International
43026,2,International
43027,2,International
43028,2,International
43029,2,International
43030,2,International
43063,38,Experimental
43172,2,International
43173,2,International
43516,2,International
43517,2,International
43518,2,International
43519,2,International
43520,2,International
43521,2,International
43533,2,International
43534,2,International
43535,2,International
43536,2,International
43585,2,International
43586,2,International
43587,2,International
43588,2,International
43589,2,International
43590,2,International
43592,2,International
43593,2,International
43594,2,International
43595,2,International
43596,2,International
43598,2,International
43599,2,International
43600,2,International
43608,38,Experimental
43621,17,Folk
43623,17,Folk
43691,38,Experimental
43695,2,International
43696,2,International
43697,2,International
43698,2,International
43699,2,International
43761,17,Folk
43765,2,International
43766,2,International
43767,2,International
43768,2,International
43773,10,Pop
43796,17,Folk
43842,17,Folk
43843,17,Folk
43844,21,Hip-Hop
43856,21,Hip-Hop
43857,21,Hip-Hop
43858,21,Hip-Hop
43859,21,Hip-Hop
43860,21,Hip-Hop
43861,21,Hip-Hop
43863,21,Hip-Hop
43865,21,Hip-Hop
43866,21,Hip-Hop
43867,21,Hip-Hop
43868,21,Hip-Hop
43869,21,Hip-Hop
43883,38,Experimental
43886,38,Experimental
43899,21,Hip-Hop
43911,21,Hip-Hop
43962,17,Folk
43965,17,Folk
44092,15,Electronic
44110,38,Experimental
44169,38,Experimental
44236,21,Hip-Hop
44342,38,Experimental
44347,38,Experimental
44354,38,Experimental
44355,38,Experimental
44777,17,Folk
44778,38,Experimental
44779,38,Experimental
44780,38,Experimental
44781,38,Experimental
44782,38,Experimental
44791,38,Experimental
44792,38,Experimental
44793,38,Experimental
44794,38,Experimental
44795,38,Experimental
44796,38,Experimental
44797,38,Experimental
44798,38,Experimental
44799,38,Experimental
44800,38,Experimental
44801,38,Experimental
44802,38,Experimental
44803,38,Experimental
44804,38,Experimental
44805,10,Pop
44806,10,Pop
44809,10,Pop
44820,2,International
44821,2,International
44822,2,International
44823,2,International
44848,38,Experimental
44849,38,Experimental
44850,38,Experimental
44851,38,Experimental
44853,38,Experimental
44854,38,Experimental
44917,12,Rock
44918,12,Rock
44946,2,International
44947,2,International
44948,2,International
44949,2,International
44950,2,International
44951,2,International
44952,2,International
45055,12,Rock
45099,15,Electronic
45100,15,Electronic
45101,15,Electronic
45102,15,Electronic
45103,15,Electronic
45119,10,Pop
45122,10,Pop
45125,10,Pop
45126,10,Pop
45127,10,Pop
45128,10,Pop
45149,15,Electronic
45150,15,Electronic
45151,15,Electronic
45152,15,Electronic
45153,15,Electronic
45154,15,Electronic
45335,10,Pop
45387,1235,Instrumental
45388,1235,Instrumental
45389,1235,Instrumental
45390,1235,Instrumental
45391,1235,Instrumental
45392,1235,Instrumental
45393,1235,Instrumental
45474,12,Rock
45475,12,Rock
45508,15,Electronic
45513,17,Folk
45514,17,Folk
45515,17,Folk
45516,17,Folk
45517,17,Folk
45518,17,Folk
45519,17,Folk
45520,17,Folk
45521,17,Folk
45522,17,Folk
45523,17,Folk
45934,38,Experimental
45941,38,Experimental
46024,12,Rock
46043,38,Experimental
46058,38,Experimental
46068,38,Experimental
46078,21,Hip-Hop
46079,38,Experimental
46157,15,Electronic
46158,15,Electronic
46159,15,Electronic
46160,15,Electronic
46161,38,Experimental
46162,38,Experimental
46238,38,Experimental
46241,38,Experimental
46525,1235,Instrumental
46611,38,Experimental
46711,38,Experimental
46717,38,Experimental
46718,38,Experimental
46720,38,Experimental
46726,21,Hip-Hop
46732,10,Pop
46733,10,Pop
46736,10,Pop
46839,10,Pop
46840,10,Pop
46841,10,Pop
46842,10,Pop
46844,10,Pop
46846,10,Pop
46854,10,Pop
46855,10,Pop
46928,10,Pop
46930,10,Pop
47032,12,Rock
47068,15,Electronic
47069,15,Electronic
47070,15,Electronic
47071,15,Electronic
47072,15,Electronic
47073,15,Electronic
47074,15,Electronic
47075,15,Electronic
47076,15,Electronic
47077,15,Electronic
47100,10,Pop
47192,38,Experimental
47193,38,Experimental
47194,38,Experimental
47195,38,Experimental
47196,38,Experimental
47197,38,Experimental
47198,38,Experimental
47199,38,Experimental
47200,38,Experimental
47201,38,Experimental
47202,38,Experimental
47260,15,Electronic
47471,12,Rock
47506,17,Folk
47510,12,Rock
47526,12,Rock
47628,17,Folk
47657,15,Electronic
47658,15,Electronic
47659,15,Electronic
47660,15,Electronic
47661,17,Folk
47662,17,Folk
47663,17,Folk
47665,10,Pop
47666,10,Pop
47670,10,Pop
47671,10,Pop
47707,38,Experimental
47826,38,Experimental
47835,10,Pop
47865,17,Folk
47868,17,Folk
47894,10,Pop
47895,10,Pop
47896,10,Pop
47897,10,Pop
47916,12,Rock
47921,12,Rock
48015,12,Rock
48042,38,Experimental
48043,38,Experimental
48044,38,Experimental
48046,38,Experimental
48269,38,Experimental
48293,15,Electronic
48307,38,Experimental
48317,38,Experimental
48367,12,Rock
48368,12,Rock
48369,12,Rock
48437,15,Electronic
48439,15,Electronic
48440,15,Electronic
48442,15,Electronic
48443,15,Electronic
48444,10,Pop
48446,10,Pop
48450,10,Pop
48452,10,Pop
48453,10,Pop
48454,10,Pop
48456,10,Pop
48457,10,Pop
48462,15,Electronic
48463,15,Electronic
48464,15,Electronic
48465,15,Electronic
48466,15,Electronic
48488,2,International
48489,2,International
48491,2,International
48492,2,International
48493,2,International
48494,2,International
48763,12,Rock
48808,17,Folk
48815,17,Folk
48861,38,Experimental
48862,38,Experimental
48863,38,Experimental
48864,38,Experimental
48865,38,Experimental
48931,38,Experimental
48990,12,Rock
48999,12,Rock
49029,17,Folk
49030,17,Folk
49039,10,Pop
49061,38,Experimental
49062,38,Experimental
49064,38,Experimental
49066,38,Experimental
49067,38,Experimental
49068,38,Experimental
49070,38,Experimental
49071,38,Experimental
49072,38,Experimental
49073,38,Experimental
49394,38,Experimental
49401,38,Experimental
49407,38,Experimental
49408,38,Experimental
49441,12,Rock
49473,10,Pop
49476,21,Hip-Hop
49477,10,Pop
49478,21,Hip-Hop
49479,21,Hip-Hop
49812,12,Rock
49817,12,Rock
49842,17,Folk
49843,17,Folk
49844,17,Folk
49845,17,Folk
49846,17,Folk
49847,17,Folk
49848,17,Folk
49849,17,Folk
49856,17,Folk
49857,17,Folk
50264,21,Hip-Hop
50272,10,Pop
50276,17,Folk
50283,2,International
50323,17,Folk
50444,12,Rock
50445,12,Rock
50446,12,Rock
50447,12,Rock
50448,12,Rock
50449,12,Rock
50539,12,Rock
50543,12,Rock
50752,12,Rock
50753,12,Rock
50754,12,Rock
50836,38,Experimental
50952,17,Folk
50955,1235,Instrumental
50956,1235,Instrumental
51004,2,International
51005,2,International
51006,2,International
51111,38,Experimental
51112,38,Experimental
51113,38,Experimental
51114,38,Experimental
51115,38,Experimental
51117,38,Experimental
51118,38,Experimental
51120,10,Pop
51157,38,Experimental
51158,38,Experimental
51203,38,Experimental
51260,10,Pop
51261,10,Pop
51262,10,Pop
51263,10,Pop
51265,10,Pop
51267,10,Pop
51268,10,Pop
51269,10,Pop
51271,10,Pop
51272,10,Pop
51273,10,Pop
51274,10,Pop
51275,10,Pop
51276,10,Pop
51278,10,Pop
51291,10,Pop
51292,10,Pop
51301,38,Experimental
51305,38,Experimental
51333,17,Folk
51479,38,Experimental
51655,17,Folk
51659,17,Folk
51661,17,Folk
51776,1235,Instrumental
51784,15,Electronic
51785,15,Electronic
51918,17,Folk
51919,17,Folk
51923,15,Electronic
51954,15,Electronic
51991,2,International
51992,2,International
51998,2,International
51999,2,International
52000,2,International
52001,2,International
52034,10,Pop
52035,10,Pop
52036,10,Pop
52037,10,Pop
52039,10,Pop
52040,10,Pop
52041,10,Pop
52042,10,Pop
52044,10,Pop
52045,10,Pop
52118,2,International
52119,2,International
52120,2,International
52121,2,International
52122,2,International
52123,2,International
52124,2,International
52125,2,International
52126,2,International
52127,2,International
52128,2,International
52129,2,International
52141,38,Experimental
52375,10,Pop
52380,10,Pop
52389,10,Pop
52393,10,Pop
52409,15,Electronic
52446,1235,Instrumental
52447,1235,Instrumental
52448,1235,Instrumental
52449,1235,Instrumental
52451,1235,Instrumental
52452,1235,Instrumental
52500,17,Folk
52501,17,Folk
52502,17,Folk
52508,17,Folk
52522,12,Rock
52579,21,Hip-Hop
52628,15,Electronic
52629,15,Electronic
52630,15,Electronic
52631,15,Electronic
52632,15,Electronic
52633,15,Electronic
52634,15,Electronic
52635,15,Electronic
52636,15,Electronic
52637,15,Electronic
52638,15,Electronic
52639,15,Electronic
52641,15,Electronic
52642,15,Electronic
52644,15,Electronic
52645,15,Electronic
52646,15,Electronic
52647,15,Electronic
52648,15,Electronic
52649,15,Electronic
52650,15,Electronic
52859,38,Experimental
52860,38,Experimental
52861,38,Experimental
52862,38,Experimental
52945,17,Folk
52946,17,Folk
52947,17,Folk
52948,17,Folk
52950,17,Folk
52951,17,Folk
52953,17,Folk
52954,17,Folk
52955,17,Folk
53152,2,International
53154,2,International
53156,2,International
53157,2,International
53158,2,International
53159,2,International
53160,2,International
53228,10,Pop
53229,10,Pop
53299,2,International
53300,2,International
53301,2,International
53302,2,International
53379,21,Hip-Hop
53381,21,Hip-Hop
53457,15,Electronic
53496,15,Electronic
53576,17,Folk
53578,17,Folk
53586,17,Folk
53587,17,Folk
53588,17,Folk
53589,17,Folk
53591,10,Pop
53592,10,Pop
53675,38,Experimental
53723,2,International
53724,2,International
53725,2,International
53726,2,International
53727,2,International
53728,2,International
53729,38,Experimental
53807,12,Rock
53862,15,Electronic
53863,15,Electronic
53937,10,Pop
54019,38,Experimental
54031,10,Pop
54032,10,Pop
54033,10,Pop
54034,10,Pop
54037,10,Pop
54039,10,Pop
54061,17,Folk
54062,17,Folk
54063,17,Folk
54064,17,Folk
54149,1235,Instrumental
54150,1235,Instrumental
54151,1235,Instrumental
54152,1235,Instrumental
54153,1235,Instrumental
54154,1235,Instrumental
54155,1235,Instrumental
54156,1235,Instrumental
54158,1235,Instrumental
54159,1235,Instrumental
54160,1235,Instrumental
54163,12,Rock
54234,10,Pop
54235,10,Pop
54236,10,Pop
54237,10,Pop
54297,17,Folk
54335,15,Electronic
54365,21,Hip-Hop
54376,21,Hip-Hop
54433,2,International
54436,2,International
54437,2,International
54438,2,International
54442,2,International
54443,2,International
54463,2,International
54464,2,International
54465,2,International
54466,2,International
54467,2,International
54468,2,International
54469,2,International
54470,2,International
54475,2,International
54476,2,International
54479,2,International
54480,2,International
54481,2,International
54482,2,International
54496,38,Experimental
54554,38,Experimental
54568,2,International
54570,2,International
54576,2,International
54578,2,International
54580,2,International
54621,12,Rock
54623,12,Rock
54624,12,Rock
54625,12,Rock
54626,12,Rock
54662,15,Electronic
54664,10,Pop
54665,10,Pop
54666,10,Pop
54667,10,Pop
54703,17,Folk
54719,15,Electronic
54735,12,Rock
54753,21,Hip-Hop
54874,15,Electronic
54942,12,Rock
55076,10,Pop
55097,21,Hip-Hop
55100,21,Hip-Hop
55101,21,Hip-Hop
55102,21,Hip-Hop
55113,21,Hip-Hop
55119,21,Hip-Hop
55120,21,Hip-Hop
55121,21,Hip-Hop
55122,21,Hip-Hop
55123,21,Hip-Hop
55124,21,Hip-Hop
55149,15,Electronic
55183,15,Electronic
55186,15,Electronic
55231,2,International
55232,2,International
55233,2,International
55234,2,International
55235,2,International
55236,2,International
55237,2,International
55238,2,International
55240,2,International
55241,2,International
55242,2,International
55285,10,Pop
55286,10,Pop
55287,10,Pop
55288,10,Pop
55289,10,Pop
55290,10,Pop
55291,10,Pop
55292,10,Pop
55293,10,Pop
55294,10,Pop
55295,10,Pop
55402,12,Rock
55430,10,Pop
55436,10,Pop
55437,10,Pop
55480,38,Experimental
55481,38,Experimental
55549,21,Hip-Hop
55572,21,Hip-Hop
55709,12,Rock
55710,12,Rock
55711,12,Rock
55712,12,Rock
55713,12,Rock
55714,12,Rock
55715,12,Rock
55716,12,Rock
55717,12,Rock
55718,12,Rock
55719,12,Rock
55782,15,Electronic
55783,15,Electronic
55786,15,Electronic
55807,15,Electronic
55808,15,Electronic
55809,15,Electronic
55810,15,Electronic
55811,15,Electronic
55826,2,International
55827,2,International
55828,2,International
55830,2,International
55831,2,International
55832,2,International
55833,2,International
55900,21,Hip-Hop
56010,38,Experimental
56015,38,Experimental
56020,38,Experimental
56028,15,Electronic
56029,15,Electronic
56030,2,International
56031,38,Experimental
56033,38,Experimental
56034,15,Electronic
56036,15,Electronic
56247,10,Pop
56248,10,Pop
56249,10,Pop
56273,10,Pop
56274,10,Pop
56275,10,Pop
56460,10,Pop
56465,2,International
56466,2,International
56467,2,International
56468,2,International
56469,2,International
56470,2,International
56471,2,International
56472,2,International
56474,2,International
56493,21,Hip-Hop
56495,21,Hip-Hop
56496,21,Hip-Hop
56497,21,Hip-Hop
56498,21,Hip-Hop
56499,21,Hip-Hop
56516,17,Folk
56517,17,Folk
56518,17,Folk
56519,17,Folk
56520,17,Folk
56521,17,Folk
56523,15,Electronic
56552,12,Rock
56559,12,Rock
56639,21,Hip-Hop
56640,21,Hip-Hop
56641,21,Hip-Hop
56645,12,Rock
56646,12,Rock
56648,12,Rock
56649,12,Rock
56650,12,Rock
56651,12,Rock
56686,2,International
56687,2,International
56688,2,International
56689,2,International
56690,2,International
56691,2,International
56692,2,International
56693,2,International
56694,2,International
56695,2,International
56696,2,International
56795,15,Electronic
56796,15,Electronic
56797,15,Electronic
56798,15,Electronic
56799,15,Electronic
56800,15,Electronic
56801,15,Electronic
56802,15,Electronic
56803,15,Electronic
56804,15,Electronic
56805,15,Electronic
56874,15,Electronic
56888,38,Experimental
56895,10,Pop
56929,12,Rock
57078,10,Pop
57164,17,Folk
57175,17,Folk
57176,17,Folk
57177,17,Folk
57178,10,Pop
57179,10,Pop
57180,10,Pop
57271,38,Experimental
57272,38,Experimental
57273,38,Experimental
57274,38,Experimental
57344,38,Experimental
57360,38,Experimental
57371,1235,Instrumental
57417,15,Electronic
57418,1235,Instrumental
57435,10,Pop
57437,10,Pop
57439,10,Pop
57440,38,Experimental
57442,38,Experimental
57500,12,Rock
57540,15,Electronic
57569,12,Rock
57626,38,Experimental
57627,38,Experimental
57628,38,Experimental
57629,38,Experimental
57630,38,Experimental
57639,17,Folk
57640,17,Folk
57648,17,Folk
57658,12,Rock
57661,12,Rock
57662,12,Rock
57663,12,Rock
57665,2,International
57691,2,International
57697,2,International
57819,21,Hip-Hop
57820,21,Hip-Hop
57821,21,Hip-Hop
57822,21,Hip-Hop
57823,21,Hip-Hop
57891,12,Rock
57892,12,Rock
57936,38,Experimental
57937,38,Experimental
57938,38,Experimental
57939,38,Experimental
57943,38,Experimental
57968,12,Rock
58052,38,Experimental
58053,38,Experimental
58054,38,Experimental
58060,38,Experimental
58061,38,Experimental
58063,38,Experimental
58068,38,Experimental
58070,38,Experimental
58115,10,Pop
58116,10,Pop
58117,10,Pop
58135,17,Folk
58140,17,Folk
58161,10,Pop
58162,10,Pop
58164,10,Pop
58166,10,Pop
58169,10,Pop
58170,10,Pop
58173,10,Pop
58174,10,Pop
58207,21,Hip-Hop
58212,21,Hip-Hop
58213,21,Hip-Hop
58215,21,Hip-Hop
58221,12,Rock
58225,12,Rock
58333,12,Rock
58334,12,Rock
58341,15,Electronic
58474,10,Pop
58539,12,Rock
58540,12,Rock
58541,12,Rock
58542,12,Rock
58543,12,Rock
59078,12,Rock
59373,12,Rock
59374,12,Rock
59443,10,Pop
59445,10,Pop
59446,10,Pop
59448,10,Pop
59449,10,Pop
59451,10,Pop
59454,10,Pop
59561,12,Rock
59562,12,Rock
59581,2,International
59653,2,International
59654,2,International
59656,2,International
59657,2,International
59658,2,International
59659,2,International
59660,2,International
59663,2,International
59664,2,International
59666,2,International
59667,2,International
59669,2,International
59671,2,International
59673,2,International
59675,2,International
59676,2,International
59677,2,International
59678,2,International
59679,2,International
59680,2,International
59681,2,International
59682,2,International
59683,2,International
59684,2,International
59685,2,International
59686,2,International
59687,2,International
59688,2,International
59695,2,International
59702,2,International
59706,2,International
59707,2,International
59708,2,International
59709,2,International
59710,2,International
59711,2,International
59718,2,International
59719,2,International
59720,2,International
59721,2,International
59723,2,International
59724,2,International
59725,2,International
59726,2,International
59727,2,International
59823,38,Experimental
59876,12,Rock
59930,38,Experimental
60037,2,International
60038,2,International
60041,2,International
60042,2,International
60045,2,International
60048,2,International
60074,38,Experimental
60143,2,International
60144,2,International
60145,2,International
60146,2,International
60170,17,Folk
60317,38,Experimental
60331,38,Experimental
60472,21,Hip-Hop
60474,21,Hip-Hop
60476,21,Hip-Hop
60477,21,Hip-Hop
60478,21,Hip-Hop
60510,21,Hip-Hop
60533,2,International
60534,2,International
60535,2,International
60536,2,International
60537,2,International
60544,2,International
60547,2,International
60548,2,International
60549,2,International
60736,12,Rock
60753,2,International
60754,2,International
60755,2,International
60756,2,International
60757,2,International
60758,2,International
60775,2,International
60776,2,International
60777,2,International
60857,2,International
60864,2,International
60865,2,International
60871,2,International
60872,2,International
60873,2,International
60874,2,International
60875,2,International
60994,38,Experimental
61006,17,Folk
61007,17,Folk
61008,17,Folk
61010,17,Folk
61011,17,Folk
61012,17,Folk
61013,17,Folk
61159,21,Hip-Hop
61160,21,Hip-Hop
61161,21,Hip-Hop
61172,21,Hip-Hop
61174,21,Hip-Hop
61175,21,Hip-Hop
61452,21,Hip-Hop
61453,21,Hip-Hop
61491,12,Rock
61492,12,Rock
61493,12,Rock
61587,10,Pop
61589,10,Pop
61591,10,Pop
61592,10,Pop
61668,21,Hip-Hop
61670,10,Pop
61679,10,Pop
61734,10,Pop
61736,10,Pop
61742,10,Pop
61814,12,Rock
61820,12,Rock
61821,12,Rock
61884,21,Hip-Hop
62001,21,Hip-Hop
62003,1235,Instrumental
62005,1235,Instrumental
62007,1235,Instrumental
62163,10,Pop
62164,10,Pop
62165,10,Pop
62180,1235,Instrumental
62183,2,International
62184,2,International
62185,2,International
62186,2,International
62187,2,International
62188,2,International
62189,2,International
62190,2,International
62191,2,International
62192,2,International
62193,2,International
62194,2,International
62195,2,International
62196,2,International
62337,12,Rock
62426,17,Folk
62436,10,Pop
62445,12,Rock
62446,10,Pop
62448,10,Pop
62449,10,Pop
62450,10,Pop
62452,10,Pop
62458,12,Rock
62525,2,International
62526,2,International
62527,2,International
62528,2,International
62529,2,International
62531,2,International
62532,2,International
62533,2,International
62534,2,International
62586,12,Rock
62589,2,International
62591,2,International
62592,2,International
62594,2,International
62595,2,International
62596,2,International
62655,12,Rock
62671,15,Electronic
62742,10,Pop
62748,10,Pop
62749,10,Pop
62750,10,Pop
62751,10,Pop
62753,10,Pop
63043,12,Rock
63044,12,Rock
63045,12,Rock
63064,15,Electronic
63065,15,Electronic
63117,12,Rock
63149,38,Experimental
63159,38,Experimental
63161,38,Experimental
63191,12,Rock
63208,17,Folk
63224,10,Pop
63226,10,Pop
63250,17,Folk
63251,17,Folk
63252,17,Folk
63253,17,Folk
63255,17,Folk
63257,17,Folk
63258,17,Folk
63287,1235,Instrumental
63289,1235,Instrumental
63290,1235,Instrumental
63291,1235,Instrumental
63292,1235,Instrumental
63456,17,Folk
63457,17,Folk
63470,12,Rock
63471,12,Rock
63472,12,Rock
63626,38,Experimental
63655,15,Electronic
63733,21,Hip-Hop
63747,21,Hip-Hop
63755,21,Hip-Hop
63757,21,Hip-Hop
63770,21,Hip-Hop
63789,21,Hip-Hop
63803,21,Hip-Hop
63804,21,Hip-Hop
63805,21,Hip-Hop
63874,21,Hip-Hop
63900,21,Hip-Hop
63908,21,Hip-Hop
63922,12,Rock
63936,38,Experimental
63999,10,Pop
64005,10,Pop
64006,10,Pop
64007,10,Pop
64008,10,Pop
64009,10,Pop
64035,12,Rock
64078,38,Experimental
64079,10,Pop
64091,38,Experimental
64093,38,Experimental
64247,38,Experimental
64248,38,Experimental
64249,38,Experimental
64252,38,Experimental
64253,38,Experimental
64331,15,Electronic
64332,15,Electronic
64333,15,Electronic
64334,15,Electronic
64338,21,Hip-Hop
64364,10,Pop
64365,10,Pop
64366,10,Pop
64407,2,International
64408,2,International
64409,2,International
64410,2,International
64515,21,Hip-Hop
64516,21,Hip-Hop
64517,21,Hip-Hop
64519,21,Hip-Hop
64520,21,Hip-Hop
64521,21,Hip-Hop
64522,21,Hip-Hop
64523,21,Hip-Hop
64535,15,Electronic
64536,15,Electronic
64537,15,Electronic
64538,15,Electronic
64542,15,Electronic
64553,17,Folk
64556,17,Folk
64567,12,Rock
64590,2,International
64591,2,International
64592,2,International
64593,2,International
64594,38,Experimental
64601,38,Experimental
64604,38,Experimental
64618,15,Electronic
64625,21,Hip-Hop
64626,21,Hip-Hop
64627,21,Hip-Hop
64628,21,Hip-Hop
64629,21,Hip-Hop
64630,21,Hip-Hop
64631,21,Hip-Hop
64659,12,Rock
64787,10,Pop
64788,10,Pop
64789,10,Pop
64796,10,Pop
64809,17,Folk
64834,10,Pop
64840,10,Pop
64841,10,Pop
64854,38,Experimental
64855,38,Experimental
64856,38,Experimental
64857,38,Experimental
64858,38,Experimental
64859,38,Experimental
64860,38,Experimental
64861,38,Experimental
64862,38,Experimental
64863,38,Experimental
64864,38,Experimental
64865,38,Experimental
64866,38,Experimental
64893,38,Experimental
64895,38,Experimental
64896,38,Experimental
64918,12,Rock
64919,12,Rock
64988,21,Hip-Hop
64989,21,Hip-Hop
64990,21,Hip-Hop
64991,21,Hip-Hop
64992,21,Hip-Hop
64993,21,Hip-Hop
64994,21,Hip-Hop
64995,21,Hip-Hop
65037,15,Electronic
65038,15,Electronic
65039,15,Electronic
65040,15,Electronic
65063,15,Electronic
65064,15,Electronic
65073,15,Electronic
65076,2,International
65077,2,International
65090,38,Experimental
65234,38,Experimental
65265,38,Experimental
65488,15,Electronic
65619,12,Rock
65683,17,Folk
65685,17,Folk
65745,21,Hip-Hop
65752,21,Hip-Hop
65755,10,Pop
65756,10,Pop
65777,15,Electronic
65779,15,Electronic
65780,15,Electronic
65893,17,Folk
66058,17,Folk
66073,15,Electronic
66074,15,Electronic
66075,15,Electronic
66076,15,Electronic
66180,17,Folk
66187,17,Folk
66390,15,Electronic
66394,12,Rock
66405,12,Rock
66469,38,Experimental
66482,38,Experimental
66483,38,Experimental
66525,1235,Instrumental
66534,12,Rock
66535,12,Rock
66536,12,Rock
66537,12,Rock
66538,12,Rock
66539,12,Rock
66636,15,Electronic
66637,15,Electronic
66638,15,Electronic
66641,10,Pop
66643,10,Pop
66644,10,Pop
66646,10,Pop
66648,10,Pop
66649,10,Pop
66650,10,Pop
66689,15,Electronic
66690,15,Electronic
66717,12,Rock
66757,1235,Instrumental
66782,10,Pop
66783,10,Pop
67007,10,Pop
67010,10,Pop
67011,17,Folk
67016,17,Folk
67017,17,Folk
67121,12,Rock
67163,12,Rock
67232,21,Hip-Hop
67233,21,Hip-Hop
67235,21,Hip-Hop
67237,12,Rock
67308,15,Electronic
67330,10,Pop
67331,10,Pop
67332,10,Pop
67333,10,Pop
67334,10,Pop
67336,10,Pop
67357,10,Pop
67358,10,Pop
67359,10,Pop
67360,10,Pop
67361,10,Pop
67362,10,Pop
67363,10,Pop
67364,10,Pop
67365,10,Pop
67366,10,Pop
67367,10,Pop
67368,10,Pop
67412,12,Rock
67457,38,Experimental
67470,15,Electronic
67500,38,Experimental
67553,15,Electronic
67556,12,Rock
67557,12,Rock
67558,12,Rock
67597,17,Folk
67598,17,Folk
67600,17,Folk
67637,15,Electronic
67638,15,Electronic
67639,15,Electronic
67640,15,Electronic
67660,12,Rock
67661,12,Rock
67673,12,Rock
67707,38,Experimental
67760,10,Pop
67763,17,Folk
67764,17,Folk
67765,17,Folk
67766,17,Folk
67784,21,Hip-Hop
67793,21,Hip-Hop
67829,38,Experimental
68353,10,Pop
68354,10,Pop
68355,10,Pop
68356,10,Pop
68404,12,Rock
